DriverNumber,LapNumber,Compound,TyreLife,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Distance,X,Y,Z,Year,Event
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:00.000,10464,256,7,99,False,0,0.044,1162.5084460866974,-1191.691084866167,7215.123518897601,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:00.127,10489,257,7,99,False,0,9.129,1075.3085310636013,-1215.3592522873948,7215.104102425487,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:00.168,10502,258,7,99,False,0,12.071,1047.0,-1223.0,7215.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:00.367,10516,259,7,99,False,0,26.396,908.6471203472508,-1260.0859680197507,7214.061490326719,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:00.388,10559,259,7,99,False,0,27.91,894.0,-1264.0,7214.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:00.607,10603,260,7,99,False,0,43.729,741.0,-1305.0,7214.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:00.827,10603,261,7,99,False,0,59.74,587.0,-1347.0,7214.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:00.847,10603,262,7,99,False,0,61.196,572.9855937502593,-1350.7567284528925,7213.998719955527,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:01.047,10652,262,7,99,False,0,75.74,432.0,-1388.0,7214.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:01.087,10702,262,7,100,False,0,78.663,403.30531202807754,-1395.6429685053115,7213.999792749143,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:01.267,10724,263,7,99,False,0,91.902,276.0,-1430.0,7214.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:01.327,10747,265,7,99,False,0,96.329,237.17611811014007,-1440.6306728218296,7214.005652231566,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:01.487,10779,265,7,99,False,0,108.145,134.0,-1469.0,7214.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:01.567,10811,266,7,99,False,0,114.063,73.33577468515317,-1485.461890554175,7213.951314046115,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:01.707,10825,266,7,99,False,0,124.437,-36.0,-1515.0,7214.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:01.807,10839,267,7,99,False,0,131.862,-101.5783949091878,-1532.841714912931,7214.384935374117,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:01.927,10851,267,7,99,False,0,140.787,-179.0,-1554.0,7215.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:02.047,10864,268,7,100,False,0,149.729,-271.94034390189967,-1579.3760977118275,7215.471008012912,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:02.147,10887,268,7,100,False,0,157.194,-352.0,-1601.0,7216.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:02.367,10910,269,7,100,False,0,173.64,-511.0,-1643.0,7218.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:02.587,10916,269,7,99,False,0,190.08,-655.0,-1682.0,7220.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:02.607,10922,269,7,99,False,0,191.574,-669.6234566346744,-1685.9781562554986,7220.272123935175,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:02.807,10929,269,7,99,False,0,206.514,-828.0,-1729.0,7224.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:02.847,10936,269,7,100,False,0,209.507,-858.2135552460956,-1737.1882022416232,7224.894851527899,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:03.027,10919,269,7,100,False,0,223.005,-987.0,-1772.0,7229.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:03.087,10902,270,7,100,False,0,227.507,-1030.0862139508274,-1783.6157676026016,7230.086133239556,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:03.247,10918,270,7,100,False,0,239.507,-1146.0,-1815.0,7233.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:03.327,10934,270,7,100,False,0,245.507,-1203.8681532858134,-1830.935327129485,7235.269214736752,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:03.467,10936,270,7,100,False,0,256.007,-1305.0,-1859.0,7240.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:03.567,10939,270,7,100,False,0,263.507,-1377.2672411649594,-1878.9364897571395,7243.182369033762,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:03.687,10944,270,7,99,False,0,272.507,-1464.0,-1903.0,7247.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:03.807,10950,270,7,99,False,0,281.507,-1550.7112847968665,-1927.5624303508685,7251.14461928686,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:03.907,10940,270,7,99,False,0,289.007,-1623.0,-1948.0,7255.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:04.047,10930,270,7,100,False,0,299.507,-1724.2906001315694,-1976.0465953784324,7261.193020213163,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:04.127,10927,270,7,99,False,0,305.507,-1782.0,-1992.0,7265.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:04.287,10924,270,7,99,False,0,317.507,-1896.8280666099556,-2024.043041043606,7272.959391233037,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:04.347,11030,268,7,57,False,0,322.006,-1940.0,-2036.0,7276.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:04.526,11136,267,7,15,True,0,335.233,-2069.093431980599,-2071.1706694320847,7285.039662818488,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:04.567,10786,257,7,9,True,0,338.152,-2098.0,-2079.0,7287.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:04.766,10436,247,7,4,True,0,351.699,-2232.470047769294,-2115.35684222219,7295.98913339247,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:04.787,10133,236,7,4,True,0,353.073,-2246.0,-2119.0,7297.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:05.006,9831,225,7,5,True,0,366.699,-2379.419179581016,-2154.8429274314635,7307.957230774871,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:05.007,9968,216,7,5,True,0,366.758,-2380.0,-2155.0,7308.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:05.227,10106,207,7,5,True,0,378.904,-2498.0,-2187.0,7316.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:05.246,10244,198,7,5,True,0,379.899,-2506.5288393977517,-2189.264000593779,7316.785539892695,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:05.447,10034,188,7,5,True,0,389.985,-2586.0,-2209.0,7326.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:05.486,9824,179,5,5,True,0,391.833,-2602.8595106945595,-2212.6992330498397,7327.554656772082,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:05.667,9642,169,5,5,True,0,399.949,-2687.0,-2229.0,7334.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:05.726,9460,160,4,6,True,0,402.499,-2713.0452134610255,-2233.1108376129514,7336.357584254271,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:05.887,9179,155,4,6,True,0,409.319,-2780.0,-2241.0,7343.0,2020,Austrian Grand Prix
18,13,SOFT,16.0,28.6,33.5,938.8,False,53.0,64,2.8,00:05.966,8899,151,4,7,True,0,412.566,-2811.648808208995,-2243.2072378314965,7345.72444816899,2020,Austrian Grand Prix
